game,player 1 score,player 2 score,steps,total score
269,75.0,95.0,430,170.0
270,105.0,105.0,634,210.0
271,135.0,210.0,750,345.0
272,135.0,270.0,742,405.0
273,105.0,145.0,474,250.0
274,155.0,295.0,768,450.0
275,195.0,195.0,832,390.0
276,190.0,310.0,1020,500.0
277,260.0,210.0,930,470.0
278,40.0,150.0,513,190.0
279,80.0,125.0,658,205.0
280,75.0,35.0,406,110.0
281,120.0,225.0,765,345.0
282,50.0,110.0,516,160.0
283,105.0,115.0,447,220.0
284,60.0,145.0,500,205.0
285,60.0,100.0,483,160.0
286,55.0,200.0,663,255.0
287,75.0,70.0,371,145.0
288,35.0,80.0,442,115.0
289,120.0,215.0,652,335.0
290,60.0,145.0,488,205.0
291,185.0,255.0,787,440.0
292,190.0,230.0,760,420.0
293,110.0,155.0,674,265.0
294,285.0,385.0,1079,670.0
295,50.0,175.0,625,225.0
296,105.0,100.0,598,205.0
297,60.0,120.0,509,180.0
298,125.0,210.0,578,335.0
299,155.0,155.0,754,310.0
300,90.0,135.0,609,225.0
301,60.0,145.0,490,205.0
302,135.0,210.0,723,345.0
303,80.0,110.0,536,190.0
304,135.0,235.0,560,370.0
305,110.0,135.0,565,245.0
306,30.0,230.0,488,260.0
307,105.0,110.0,559,215.0
308,80.0,80.0,447,160.0
309,250.0,240.0,988,490.0
310,60.0,145.0,491,205.0
311,155.0,105.0,851,260.0
312,60.0,230.0,731,290.0
313,130.0,140.0,714,270.0
314,115.0,180.0,627,295.0
315,140.0,210.0,631,350.0
316,55.0,145.0,630,200.0
317,215.0,260.0,856,475.0
318,135.0,230.0,737,365.0
319,80.0,60.0,440,140.0
320,150.0,185.0,636,335.0
321,95.0,135.0,571,230.0
322,30.0,45.0,371,75.0
323,110.0,240.0,662,350.0
324,120.0,75.0,664,195.0
325,135.0,140.0,722,275.0
326,80.0,120.0,676,200.0
327,90.0,80.0,643,170.0
328,50.0,190.0,640,240.0
329,15.0,180.0,449,195.0
330,210.0,205.0,814,415.0
331,50.0,50.0,371,100.0
332,105.0,125.0,615,230.0
333,65.0,135.0,754,200.0
334,135.0,200.0,734,335.0
335,155.0,225.0,810,380.0
336,155.0,225.0,559,380.0
337,110.0,150.0,542,260.0
338,45.0,160.0,670,205.0
339,85.0,155.0,748,240.0
340,125.0,240.0,719,365.0
341,120.0,215.0,735,335.0
342,155.0,215.0,627,370.0
343,165.0,185.0,771,350.0
344,110.0,135.0,699,245.0
345,125.0,230.0,585,355.0
346,115.0,170.0,638,285.0
347,60.0,25.0,460,85.0
348,110.0,155.0,575,265.0
349,150.0,190.0,684,340.0
350,155.0,160.0,772,315.0
351,185.0,240.0,891,425.0
352,160.0,330.0,820,490.0
353,135.0,285.0,746,420.0
354,95.0,135.0,667,230.0
355,175.0,205.0,664,380.0
356,110.0,230.0,694,340.0
