game,score,steps
777,-21.0,820
778,-21.0,785
779,-21.0,783
780,-20.0,958
781,-21.0,789
782,-19.0,976
783,-21.0,881
784,-21.0,884
785,-21.0,785
786,-21.0,884
787,-21.0,880
788,-21.0,823
789,-21.0,783
790,-20.0,956
791,-21.0,879
792,-20.0,958
793,-21.0,788
794,-21.0,877
795,-20.0,897
796,-19.0,973
797,-21.0,786
798,-20.0,958
799,-21.0,880
800,-20.0,958
801,-21.0,816
802,-21.0,970
803,-21.0,785
804,-21.0,823
805,-21.0,785
806,-21.0,816
807,-21.0,818
808,-21.0,883
809,-21.0,816
810,-20.0,954
811,-19.0,972
812,-21.0,879
813,-21.0,1118
814,-21.0,787
815,-21.0,818
816,-21.0,786
817,-21.0,881
818,-20.0,955
819,-21.0,786
820,-21.0,881
821,-21.0,818
822,-21.0,824
823,-20.0,955
824,-21.0,821
825,-21.0,820
826,-21.0,790
827,-21.0,819
828,-21.0,819
829,-21.0,883
830,-21.0,1062
831,-20.0,953
832,-21.0,821
833,-21.0,820
834,-20.0,953
835,-21.0,820
836,-21.0,790
837,-21.0,785
838,-21.0,785
839,-21.0,885
840,-21.0,784
841,-21.0,790
842,-20.0,954
843,-21.0,786
844,-21.0,880
845,-20.0,958
846,-21.0,824
847,-19.0,972
848,-21.0,886
849,-21.0,822
850,-21.0,877
851,-21.0,816
852,-21.0,821
853,-21.0,787
854,-21.0,882
855,-21.0,785
856,-21.0,818
857,-21.0,818
858,-21.0,820
859,-20.0,955
860,-21.0,787
861,-21.0,787
862,-20.0,839
863,-21.0,881
864,-20.0,955
865,-21.0,822
866,-20.0,958
867,-20.0,1344
868,-21.0,818
869,-21.0,879
870,-20.0,953
871,-20.0,959
872,-21.0,784
873,-21.0,878
874,-21.0,940
875,-21.0,817
876,-21.0,878
877,-21.0,786
878,-20.0,957
879,-21.0,783
880,-21.0,785
881,-21.0,820
882,-20.0,955
883,-21.0,881
884,-21.0,785
885,-20.0,954
886,-21.0,785
887,-19.0,976
888,-21.0,882
889,-21.0,783
890,-21.0,878
891,-21.0,783
892,-20.0,1013
893,-21.0,880
894,-21.0,818
895,-20.0,914
896,-20.0,958
897,-21.0,822
898,-21.0,881
899,-21.0,783
900,-21.0,879
901,-21.0,820
902,-21.0,819
903,-21.0,883
904,-21.0,821
905,-21.0,880
906,-21.0,821
907,-20.0,957
908,-21.0,880
909,-20.0,955
910,-21.0,882
911,-21.0,877
912,-21.0,787
913,-21.0,881
914,-21.0,819
915,-21.0,785
916,-21.0,784
917,-21.0,820
918,-21.0,783
919,-21.0,881
920,-20.0,958
921,-21.0,824
922,-20.0,894
923,-21.0,819
924,-21.0,879
925,-21.0,783
926,-21.0,778
927,-21.0,785
928,-21.0,789
929,-21.0,881
930,-21.0,879
931,-21.0,880
932,-19.0,973
933,-20.0,958
934,-21.0,818
935,-21.0,884
936,-20.0,959
937,-21.0,783
938,-21.0,882
939,-21.0,881
940,-20.0,954
941,-21.0,784
942,-21.0,822
943,-21.0,787
944,-21.0,789
945,-20.0,954
946,-19.0,976
947,-21.0,788
948,-21.0,786
949,-21.0,883
950,-21.0,787
951,-21.0,877
952,-21.0,789
953,-21.0,884
954,-20.0,954
955,-21.0,817
956,-21.0,821
957,-21.0,817
958,-21.0,879
959,-21.0,816
960,-20.0,954
961,-20.0,958
962,-21.0,786
963,-21.0,788
964,-21.0,883
965,-19.0,973
966,-21.0,880
967,-21.0,882
968,-20.0,1047
969,-21.0,787
970,-20.0,957
971,-21.0,877
972,-20.0,987
973,-21.0,879
974,-21.0,784
975,-21.0,821
976,-21.0,878
977,-20.0,955
978,-21.0,820
979,-21.0,817
980,-21.0,881
981,-21.0,817
982,-20.0,959
983,-21.0,785
984,-20.0,958
985,-20.0,953
986,-21.0,884
987,-21.0,786
988,-21.0,845
989,-21.0,789
990,-21.0,879
991,-21.0,878
992,-21.0,785
993,-21.0,819
994,-21.0,880
995,-21.0,818
996,-21.0,816
997,-21.0,788
998,-20.0,956
999,-20.0,957
1000,-21.0,884
