game,score,steps
419,165.0,635
420,245.0,843
421,225.0,682
422,230.0,767
423,130.0,575
424,285.0,784
425,195.0,697
426,110.0,544
427,335.0,851
428,200.0,496
429,345.0,859
430,360.0,1034
431,325.0,1024
432,430.0,1253
433,245.0,835
434,390.0,934
435,200.0,837
436,460.0,900
437,535.0,992
438,230.0,657
439,165.0,699
440,455.0,865
441,270.0,621
442,250.0,842
443,555.0,1188
444,200.0,862
445,210.0,821
446,185.0,634
447,260.0,854
448,245.0,845
449,250.0,782
450,60.0,546
451,290.0,739
452,555.0,1000
453,185.0,672
454,285.0,792
455,575.0,1042
456,340.0,995
457,125.0,476
458,355.0,1008
459,390.0,1224
460,410.0,1419
461,200.0,551
462,275.0,845
463,525.0,1014
464,345.0,1066
465,295.0,916
466,275.0,832
467,380.0,988
468,120.0,636
469,290.0,731
470,335.0,916
471,275.0,859
472,285.0,785
473,480.0,1115
474,295.0,826
475,530.0,1185
476,185.0,620
477,285.0,787
478,630.0,1066
479,710.0,1328
480,290.0,730
481,350.0,957
482,265.0,818
483,425.0,1266
484,350.0,1056
485,300.0,881
486,205.0,893
487,245.0,695
488,285.0,791
489,145.0,615
490,260.0,896
491,150.0,605
492,265.0,839
493,325.0,1067
494,235.0,758
495,230.0,687
496,420.0,857
497,285.0,785
498,215.0,655
499,150.0,639
500,250.0,688
501,495.0,1169
502,205.0,675
503,220.0,917
504,250.0,729
505,495.0,956
506,245.0,848
507,355.0,1006
508,450.0,1172
509,245.0,969
510,165.0,631
511,245.0,847
512,215.0,743
513,195.0,680
514,385.0,814
515,425.0,1145
516,215.0,637
517,250.0,681
518,205.0,692
519,355.0,929
520,215.0,692
521,135.0,635
522,280.0,942
523,200.0,489
524,285.0,792
525,350.0,1058
526,285.0,785
527,265.0,722
528,245.0,846
529,240.0,813
530,290.0,928
531,100.0,707
532,280.0,867
533,265.0,706
534,520.0,969
535,335.0,1139
536,270.0,777
537,290.0,738
538,250.0,1015
539,305.0,781
540,595.0,930
541,240.0,838
542,365.0,918
543,225.0,643
544,165.0,522
545,285.0,788
546,195.0,847
547,285.0,792
548,290.0,730
549,265.0,674
550,580.0,1235
551,245.0,922
552,330.0,893
553,190.0,675
554,350.0,1026
555,265.0,911
556,255.0,811
557,755.0,1306
558,240.0,794
559,455.0,1202
560,230.0,686
561,435.0,1191
562,340.0,916
563,285.0,791
564,240.0,778
565,550.0,1086
566,515.0,1304
567,265.0,789
568,280.0,928
569,290.0,737
570,405.0,739
571,135.0,637
572,265.0,884
573,415.0,1021
574,470.0,1678
575,370.0,836
576,245.0,743
577,305.0,986
578,230.0,635
579,345.0,853
580,510.0,979
581,290.0,842
582,245.0,839
583,265.0,867
584,245.0,746
585,280.0,968
586,265.0,1045
587,295.0,795
588,125.0,602
589,190.0,633
590,285.0,791
591,215.0,836
592,230.0,679
593,265.0,750
594,350.0,1012
595,410.0,937
596,150.0,651
597,195.0,512
598,255.0,768
599,350.0,902
600,200.0,692
601,150.0,636
602,235.0,687
603,285.0,792
604,225.0,792
605,265.0,718
606,365.0,1147
607,530.0,954
608,105.0,619
609,240.0,825
610,140.0,466
611,415.0,1040
612,285.0,787
613,260.0,784
614,270.0,782
615,245.0,693
616,165.0,645
617,220.0,799
618,360.0,1020
619,475.0,965
620,360.0,1141
621,345.0,821
622,265.0,839
623,290.0,735
624,405.0,987
625,285.0,783
626,200.0,460
627,250.0,723
628,325.0,924
629,225.0,782
630,290.0,894
631,375.0,1273
632,265.0,716
633,265.0,717
634,230.0,872
635,215.0,682
636,175.0,682
637,330.0,1176
638,200.0,777
639,330.0,922
640,255.0,868
641,320.0,1168
642,205.0,763
643,245.0,845
644,645.0,1270
645,285.0,787
646,135.0,485
647,245.0,781
648,335.0,950
649,235.0,654
650,270.0,781
651,110.0,519
652,300.0,934
653,350.0,1129
654,300.0,815
655,240.0,869
656,345.0,1027
657,490.0,810
658,315.0,921
659,335.0,1065
660,215.0,681
661,290.0,737
662,250.0,680
663,155.0,637
664,335.0,858
665,285.0,787
666,235.0,636
667,340.0,924
668,265.0,791
669,345.0,792
670,465.0,1259
671,335.0,1003
672,330.0,865
673,215.0,680
674,315.0,934
675,200.0,838
676,320.0,962
677,285.0,789
678,290.0,733
679,395.0,1079
680,230.0,637
681,435.0,966
682,255.0,845
683,375.0,933
684,230.0,679
685,240.0,827
686,155.0,697
687,285.0,783
688,350.0,1034
689,375.0,642
690,50.0,428
691,490.0,894
692,230.0,695
693,230.0,674
694,285.0,791
695,365.0,938
696,315.0,812
697,290.0,737
698,200.0,617
699,240.0,828
700,365.0,1053
701,290.0,738
702,310.0,855
703,300.0,1011
704,290.0,734
705,365.0,918
706,185.0,633
707,245.0,840
708,390.0,1395
709,265.0,789
710,280.0,743
711,65.0,396
712,340.0,920
713,285.0,782
714,265.0,840
715,420.0,906
716,230.0,639
717,215.0,692
718,225.0,855
719,120.0,639
720,260.0,794
721,175.0,707
722,190.0,692
723,525.0,1399
724,415.0,1397
725,200.0,743
726,235.0,777
727,285.0,786
728,215.0,734
729,420.0,1121
730,350.0,897
731,285.0,789
732,265.0,711
733,300.0,1088
734,285.0,785
735,335.0,940
736,285.0,787
737,365.0,1143
738,320.0,894
