game,score,steps
618,11.0,3338
619,-12.0,2119
620,9.0,3170
621,-4.0,2984
622,-4.0,2876
623,13.0,3002
624,-4.0,2982
625,9.0,3265
626,10.0,3518
627,12.0,3055
628,6.0,3348
629,12.0,2995
630,-9.0,2211
631,6.0,3350
632,9.0,3095
633,-12.0,2113
634,12.0,2992
635,6.0,3185
636,-9.0,2204
637,11.0,2943
638,11.0,3267
639,-9.0,2531
640,9.0,3097
641,9.0,3589
642,-14.0,1800
643,-9.0,2516
644,-5.0,3186
645,9.0,3249
646,6.0,3518
647,13.0,3581
648,11.0,3050
649,8.0,3279
650,11.0,3631
651,9.0,3205
652,10.0,3342
653,11.0,3516
654,6.0,3507
655,-5.0,3065
656,-5.0,2993
657,10.0,3014
658,12.0,2798
659,4.0,3345
660,8.0,3104
661,14.0,2931
662,12.0,3189
663,3.0,3679
664,-4.0,3268
665,6.0,3183
666,13.0,3344
667,8.0,3106
668,10.0,3161
669,-16.0,1777
670,11.0,3030
671,6.0,3271
672,-9.0,2646
673,-9.0,2206
674,5.0,3321
675,10.0,3018
676,-8.0,2377
677,11.0,3063
678,6.0,3220
679,-9.0,2204
680,9.0,3154
681,-10.0,2537
682,-9.0,2561
683,11.0,3101
684,12.0,3000
685,13.0,2849
686,-13.0,2018
687,13.0,3295
688,-6.0,2715
689,16.0,3106
690,9.0,2949
691,6.0,3270
692,9.0,3290
693,12.0,2978
694,10.0,3123
695,-9.0,2514
696,12.0,3017
697,6.0,3180
698,5.0,3417
699,9.0,3760
700,-5.0,2887
701,13.0,3586
702,12.0,3009
703,2.0,3425
704,9.0,3248
705,11.0,3074
706,-3.0,3450
707,13.0,3315
708,9.0,3175
709,-9.0,2734
710,8.0,3349
711,7.0,3775
712,7.0,3794
713,6.0,3629
714,9.0,3201
715,2.0,3664
716,13.0,3146
717,9.0,3756
718,10.0,3030
719,5.0,3549
720,13.0,3246
721,11.0,3237
722,12.0,2979
723,12.0,2979
724,13.0,3032
725,6.0,3274
726,8.0,3672
727,11.0,3163
728,-17.0,1673
729,11.0,3503
730,9.0,3215
731,8.0,3152
732,-9.0,2208
733,8.0,3108
734,8.0,3345
735,9.0,3173
736,7.0,3426
737,4.0,3635
738,3.0,3482
739,-17.0,1464
740,6.0,3232
741,-12.0,2010
742,7.0,3623
743,11.0,2972
744,11.0,3409
745,6.0,3292
746,14.0,3127
747,-2.0,3558
748,7.0,3263
749,13.0,3292
750,6.0,3246
751,12.0,3230
752,8.0,3109
753,7.0,3196
754,11.0,2959
755,-1.0,3601
756,10.0,3143
757,13.0,3310
758,11.0,3042
759,11.0,2984
760,8.0,3165
761,13.0,3289
762,-12.0,2081
763,13.0,3291
764,11.0,3068
765,12.0,3324
766,-9.0,2593
767,-9.0,2473
768,9.0,3599
769,-12.0,2186
770,-9.0,2206
771,10.0,3016
772,6.0,3353
773,7.0,3233
774,-6.0,3099
775,-1.0,3417
776,11.0,3349
777,10.0,3030
778,13.0,2830
779,-9.0,2183
780,10.0,3163
781,-12.0,2304
782,2.0,3508
783,8.0,3246
784,12.0,3039
785,8.0,3035
786,-13.0,1981
787,-13.0,1776
788,11.0,3377
789,2.0,3227
790,-3.0,3358
791,-2.0,3522
792,10.0,3298
793,13.0,3381
794,10.0,3155
795,-15.0,1733
796,-9.0,2739
797,-3.0,3251
798,-9.0,2599
799,6.0,3199
800,5.0,3401
801,12.0,2981
802,7.0,3211
803,12.0,3014
804,-7.0,2794
805,-9.0,2515
806,7.0,3272
807,13.0,3113
808,8.0,3089
809,-3.0,3385
810,12.0,2981
811,13.0,2958
812,6.0,3445
813,-9.0,2205
814,8.0,3127
815,11.0,3421
816,-12.0,2179
817,3.0,3500
818,-9.0,2204
819,-4.0,3012
820,17.0,2736
821,13.0,3292
822,6.0,3185
823,5.0,3369
824,5.0,3215
825,6.0,3577
826,12.0,3062
827,-16.0,1629
828,5.0,4150
829,6.0,3276
830,-9.0,2574
831,10.0,3151
832,5.0,3353
833,-9.0,2748
834,6.0,3282
835,8.0,3456
836,11.0,3074
837,11.0,3350
838,6.0,3275
839,6.0,3271
840,1.0,3493
841,12.0,3101
842,6.0,3272
843,15.0,3129
844,15.0,3036
845,-14.0,1846
846,-12.0,2089
847,13.0,3106
848,-12.0,2097
849,12.0,2845
850,6.0,3271
851,-9.0,2209
852,11.0,3222
853,6.0,3272
854,11.0,3292
855,9.0,3181
856,10.0,3262
857,6.0,3275
858,10.0,3687
859,6.0,3822
860,7.0,3237
861,12.0,2977
862,9.0,3235
863,11.0,3179
864,12.0,3172
865,-12.0,2051
866,13.0,3208
867,13.0,3204
868,6.0,3199
869,-6.0,2980
870,2.0,3226
871,11.0,2846
872,6.0,3328
873,6.0,3271
